title_norm,label_1,level_2
مکانیسین نیروگاه درجه نیروگاه گازی,7,72
مسئول رنگسازی چاپ روتاری تکمیل,7,73
شماره زنی,7,72
نسوزکارماهر کارگاههای پشتیبانی,7,71
مکانیک درجه یک تکمیل,7,72
کارگر رنگ و چاپ,7,73
تعمیرکار برقی ماشین آلات تونلی,7,74
تعمیرکاربرق ناحیه آهن سازی,7,74
کوکیل تراش سنگزن,7,71
شاگرد صافکاری خودرو,7,72
شاگرد مکانیک اتومبیل سبک,7,72
خیاطی لباس,7,75
استادکاربرشکاروپرسکار,7,72
سیم پیچ درجه ووقدرت,7,74
کمک استادکار ریسندگی,7,75
تعمیر جلوبندی ماشین,7,72
تعمیرکار تجهیزات مکانیک روزکار,7,72
کمک مکانیک ماشین الات فنی,7,72
مکانیک خوراک مکانیک ماشین الات صنعتی,7,72
مسئول نقاشی وشیشه بری,7,71
استادکارآرماتوروقالب بند طبقه,7,71
استادکارتعمیرات مکانیک صنعتی,7,72
تعمیرکار هیدرولیک و سیالات گالوانیزه و ورق رنگی اضطراری,7,72
تعمیرکارالکترونیک ماشین آلات ساخت تجهیزات,7,74
آماده کن چله و چله بر و جلوکش بافندگی,7,75
استادکار عملیات معدن,7,71
تعمیرکاردرجه برق صنعتی مهندسی,7,74
تعمیرکاردرجه خطوط مهندسی,7,72
مکانیک ارشددستگاه سابیز,7,72
برق کاروتعمیرکارفشارقوی,7,74
رنگسازدرجه یک,7,73
سنگ کارارشد تولید,7,71
نقطه جوشکارنیمه ساخته آبگرمکن,7,72
تعمیرات پرس,7,72
تعمیرکار خودرو سواری,7,72
تراشکاری امورفنی,7,72
مشاغل سخت بنا,7,71
جوشکاردرجه گازاستیلن تبرید,7,72
متصدی تعمیرات و قطعات,7,72
کارگربرق برقکارفشارقوی,7,74
کارگرفنی آهنگری,7,72
کارگرفنی مانور برقکار,7,74
تعمیرکارمکانیک ماشین آلات مجتمع آموزش,7,72
سرویسکارادوات کشاورزی,7,72
تعمیرکاریخچال,7,74
سرویسکاروتعمیرکار,7,72
کارگر نقاشی ساختمان,7,71
سراستاد کار ارشد تعمیرات تهویه,7,72
استادکار تعمیرات برق,7,74
شابلون زن ـ تراش کار,7,72
شیشه بری ساختمان,7,71
تعمیرکار برق دستگاههای استخراج سنگ آهن,7,74
جوشکاربرق کارگاه مونتاژاولیه,7,72
سراستاد کار تعمیرات تهویه,7,72
متصدی جوشکاری تاسیسات,7,72
استادکارطراحی قالیبافی,7,75
تعمیرکار فنی دریایی,7,72
برق کار سیار ساختمان,7,74
مکانیک وسرشیفت,7,72
اپراتوردستگاه چاپ,8,81
کارگر درجه یک ریخته گری,8,81
اپراتور دیگ بخار لوله آتش,8,81
اپراتور کنترل کیفیت,8,81
اپراتورارشددستگاه اسیاب گرانول سازی,8,81
متصدی اسیای مواد خشک واحد,8,81
کارگرساخت پولیش اتوماتیک,8,81
کارگر تولید تولید فایبر,8,81
کمک اپراتورفیلترپرس,8,81
اپراتورارشدخط چاپ ولاک,8,81
متصدی کنترل ماشین آلات آب شیرین کن,8,81
متصدی کوره فیبراژ,8,81
ناخدا کشتی دام بر,8,83
متصدی دستگاه تولید ابزار,8,81
اپراتوربهره برداری بویلر,8,81
اپراتورتصفیه خانه فاضلاب انسانی,8,81
اپراتورتولید برش فوم,8,81
اپراتورحلاجی ر,8,81
کارآموزدریل معدن,8,81
اپراتور اسیاب,8,81
اپراتور توزین نیشکر,8,81
اپراتور دیگ بخار,8,81
اپراتور نخ کشی,8,81
اپراتور کنترل توربین گاز,8,81
متصدی دستگاه رطوبت دادن کاغذ کاغذسازی,8,81
اپراتور کنترل کیفیت قطعات ورودی غیر استاندارد,8,81
اپراتور کوره ترموود چوب,8,81
بهره بردار کوره,8,81
راننده ونامه رسان,8,83
راننده پایه 1 مهندسی,8,83
کشیک دستگاه امتحان,8,81
کمک اپراتور سیکل گردشی,8,81
راننده ماشین حمل سرباره ذوب,8,83
متصدی دستگاه کنده کاری چوب,8,81
رانندگی _جابجایی بار دورن شهری,8,83
ماهیچه پرکن ریخته گری,8,82
آجر پز,8,81
اپراتور پمپ دیافراگمی دوبل,8,81
اپراتوردرجه وایندرهاکوبا,8,81
اپراتوردریل واگن معدن,8,81
کارگرکاردانی تولیدکوره های بسته پخت اجرخطتولی,8,81
اپراتور دستگاه اره قطع کن چوب,8,81
اپراتور دستگاه نورد نخ,8,81
اپراتور دستگاههای حل کننده شکر زرد,8,81
اپراتور سیمان سازی,8,81
مونتاژکارتجهیزات وسازه ماشینکاری,8,82
مونتاژکارماهر,8,82
مونتاژکارشاسی ارشد,8,82
اپراتور فیلتروخشک کن تغلیظ,8,81
اپراتور ماشین سی ان سی,8,81
راننده ماشین جمع آوری زباله شهری,8,83
راننده ماشین سواری,8,83
کارگر نانوایی صنعتی,8,81
کارگردرجه سه قطعه سازی,8,82
اپراتوربرش مرکزیاب,8,81
اپراتوربلوکه ویک,8,81
اپراتورتوربین وکمک اپراتورتوربین,8,81
متصدی آسیای سنگ واحد,8,81
متصدی بسته بندی شکلات شیری مغزدار,8,81
مسئول نوبتکاری ماشینهای کاغذوخمیرسازی,8,81
اپراتور دستگاه رنگرزی اورفلو,8,81
اپراتور دستگاه سنباده زن شیشه,8,81
اپراتور دستگاه مخلوط کن توپ پلاستیکی,8,81
اپراتور دستگاه پلیسه گیری الکتروشیمیایی فلزات,8,81
اپراتور پرس اتوما تیک,8,81
اپراتور چاپ روتاسیون,8,81
متصدی خشک کننده وتولیدماشین کاغذ,8,81
متصدی دستگاه رنگرزی پوشاک در خشک شویی,8,81
کمک اپراتور تخلیه سوخت,8,81
راننده ماشین خاک برداری,8,83
کارگر درجه 3 نوار بری ریخته گری,8,81
اپراتور دستگاه تولید کیسه زباله,8,81
سرپرست پخت فلاپ,8,81
سرشیفت تولید بویلر,8,81
مونتاژکار ماشین آلات معدن,8,82
کارتن باندزن دستگاه شامپوپرکنی پرمترین,8,81
اپراتور روغن و موجود گیری,8,81
سرگروه مونتاژ کاری,8,82
متصدی کنترل دستگاه قوطی پرکن کارخانه تولید مواد غذایی,8,81
کمک مراقبتکار کامل تغلیظ,8,81
اپراتوردریل وواگن معدن,8,81
راننده تحویل خودرو تهران,8,83
کمک متصدی آسیای گچ واحد,8,81
کمک متصدی اسیای موادخام واحدخشک,8,81
اپراتورنیروگاه,8,81
کمک اپراتورچاپ افست دوورقی رولند,8,81
کمک بافنده بافندگی مخمل,8,81
اپراتور ساب و بسته بندی,8,81
اپراتور فنی مکانیک,8,81
کنترلر تایر حام,8,81
کنترلرپائن اندازه گیری,8,81
کاردینگ و حلاجی,8,81
کارگرریسندگی نساجی,8,81
اپراتورماشین اتیکت زنی,8,81
راننده تاکسی سواری,8,83
کارگرارشدماشین دوخت درجه 2,8,81
کمک اپراتور تهیه قرص,8,81
کمک اپراتور پرکنی قرص,8,81
کمک اپراتور محصولات صنعتی,8,81
متصدی کوره بخار,8,81
تراشکار درجه 3 قالبسازی و ماشین سازی,7,72
تراشکارتعمیرخانه,7,72
برقکارساختمان وتاسیساتی,7,74
متصدی تعمیرات عملیات ew,7,72
نصب دوربین مداربسته,7,74
مکانیک نصب تاسیسات امور اداری,7,72
مکانیک موادخام,7,72
استادکار نصب,7,71
استادکاراستخراج درجه 1,7,72
استادکاربرق وباطریساز,7,74
استادکارتعمیرات لاستیک خودروهای سنگین مهندسی,7,72
استادکارروکش درجه 2,7,72
استادکارفنی تعمیرات,7,72
تعمیرکار مکانیک سیستمهای هیدرولیک و روغنکاری خط نورد دوقفسه,7,72
تعمیرکارتجهیزات برق اضطراری,7,74
نقاش درجه 2 ساختمانی,7,71
تعمیرکار ترانسفورماتورها,7,74
ماشینکار بلدینگ تسمه پروانه,7,72
برقکارراننده,7,74
تاسیسات کار ارشد,7,71
قالب زن کفش,7,75
تعمیر کار لوازم گازسوز ونفت سوز,7,72
ماشینکار سنگ تخت,7,72
مکانیک ماشین,7,72
تعمیرکار مکانیک ماشینکاری و عملیات حرارتی,7,72
نصاب کرکره برقی سیار,7,74
کارگرسنگزنی تراشکاری,7,72
جوشکاربرقکارارشد,7,72
جوشکاروبرشکارذغال,7,72
قالی بافی سنتی,7,73
چرخکش و کوره چین,7,72
حصیرباف پیشی,7,73
استادکار تولز شاپ و مبدل شاپ,7,72
کمک مکانیک تولیدوتعمیرات ریکاوری,7,72
تاسیسات و جوشکاری,7,72
سیم پیچی الکترومتوروتابلوهای برق روشنایی,7,74
کارگردان ساز,7,73
درودگر نجار مرتبه تعمیرات,7,75
ورقکار ماهر,7,72
ورق کوب وتسمه کوب,7,72
قالب در آر کفاشی دستی,7,75
متصدی تعمیرات لکومتیو بدنه,7,72
نصاب کابینت ام دی اف,7,75
استادکار ارشد نت سیم پیچی,7,74
جوشکارسر ورق خط تولید,7,72
کارگر تعمیرکار تاسیسات,7,71
کمک برقکار ساختمان,7,74
کارگر برق روستا,7,74
تعمیرکار شیفت لاستیک خودروهای سنگین,7,72
تعمیرکار و سرویسکار,7,72
رنگ کار چوب,7,75
نسوزکارواپراتورسوخت رسانی,7,72
کمک سرپرست نجاری,7,75
لاک زنی,7,75
الکتریسین برقکار,7,74
کارگر ساختمانی درجه 2,7,71
تعمیر سپر خودرو سبک,7,72
مکانیک بافندگی چک قدیم,7,72
استادکار مکیک,7,72
تعمیرکار کارگاه تعمیرات ریخته گری و ارسال محصول,7,72
قوطی سازی درجه 2,7,72
چرم دوزی با دست,7,75
استادکار تعمیرات مکانیک واحدهای آماده سازی خوراک و آروماتیک,7,72
جوشکار و برق کار درجه 3,7,72
مزون دوز,7,75
سازنده تختخواب چوبی,7,75
استاد کار ابزار دقیق,7,74
مکانیک تاسیسات بافندگی,7,72
کارگر تعمیرات پست های گاز,7,72
کارگر تعمیر خانه,7,71
کارگر تعمیرات ماشینری,7,72
مکانیک ماشین آلات راهسازی ارشد,7,72
استادکارتعمیرات تلمبه خانه ها,7,72
تعمیرکار مکانیک و هیدرولیک بسته بندی,7,72
کمک مکانیک تعمیرات تولید,7,72
شاگرد تابلو سازی,7,74
کارگر متخصص تراشکاروفرزکار,7,72
کارگررنگرزی تکمیل,7,75
کارگرفلزکاری و دستیار,7,72
برقکارریخته گری,7,74
چسب زن کفش دستی,7,75
سازنده ارابه چوبی,7,75
اپراتور جرثقیل شمع گذاری,8,83
اپراتورعمومی بافندگی و,8,81
اپراتور دیپ,8,81
مونتاژ کار ماشین آلات نساجی,8,82
مسئول خشک کن,8,81
کارگربوبین پیچی,8,81
راننده جرثقیل سقفی کارگاه سازه وپلسازی,8,83
اپراتور دستگاه پخت یونولیت,8,81
کنترل ورودی وخروجی آب,8,81
اپراتور دستگاه زننده پله ای حلاجی,8,81
ریسندگی طرح جدید رزرو رینگ,8,81
اپراتور ژنراتور,8,81
اپراتور کشش مواد,8,81
کارگرماشین رنگ نخ,8,81
کارگرماهر سنگ شکن,8,81
راننده واگن برقی تولید,8,83
راننده فان تنی,8,83
راننده لیفتراک در بخش انبارمواد اولیه,8,83
حمل ونقل کالا از طریق جاده,8,83
راننده پایه 2 حمل ونقل اداری,8,83
راننده بلدوزر,8,83
متصدی دستگاه خشک کن روکش چوب,8,81
کارگر پرس ضایعات پاکت سازی,8,81
کمک اپراتورعملیات نهایی,8,81
اپراتورخط قالب گیری,8,81
متصدی ماشین آب کاری فلزات,8,81
کاردینگ,8,81
متصدی دستگاه سنگ زنی مکانیک,8,81
اپراتورآسیاب خانه,8,81
اپراتورتولیددرواحداکسترودرتیوب,8,81
اپراتوردستگاه جوش,8,81
اپراتور بافندگی,8,81
نوبتکارسایت,8,81
اپراتور دستگاه برش شیشه,8,81
اپراتورنوردفویل,8,81
مسئول بسته بندی داروهای دامی,8,81
مونتاژکاردکل,8,82
کارور ارشد تولید,8,81
اپراتور ریخته گری و پودر روی,8,81
اپراتور شیفت اتاق کنترل غبارگیرهای بهره برداری فولادسازی,8,81
ماسوره جمع کن وپاک کن بافندگی روتی,8,81
ماشین کارچاپ و,8,81
مونتاژقدرت مونتاژکارهسته و,8,82
مسئول پرکنی و بسته بندی شربت و قطره,8,81
کارگرتولیدی مرتبه پیچسازی,8,81
راننده بیل مکانیکی ولودربی,8,83
کارگر دستگاه جوش سیم,8,81
کارگرلعاب سازی,8,81
کارگرماشین سفیدگری,8,81
اپراتور ارشد تجهیزات الکتریکی,8,81
اپراتور دستگاه دورکن چوب,8,81
اپراتورآسیای گچ,8,81
پرسکارسنگین ارشد,8,81
اپراتوردستگاه کوتینگ,8,81
راننده وسایط نقلیه سنگین لیفتراک,8,83
مونتاژ کار داشبرد مینی بوس,8,82
متصدی ماشین دروگر دوچرخ,8,83
متصدی چاپ خبکو,8,81
راننده چرثقیل تنی,8,83
سرشیفت عملیات اولیه پلسازی سالن,8,81
متصدی و ارشد بسته بندی دراژه,8,81
اپراتور بهره برداری توربین,8,81
اپراتوررینگوکونوایندر,8,81
اپراتورمحلی ریکلایمر,8,81
کارگرفلایر ریسندگی,8,81
اپراتور جرثقیل ثقفی تولید,8,83
تصفیه کننده و پرسکار اب گلیسیرین,8,81
کمک اپراتور ماشین های صنعتی,8,81
اپراتورماشین ابزار,8,81
مراقبتکارموادشیمیایی تغلیظ,8,81
اپراتور بهره برداری,8,81
راننده لیفتراک داخل سالن طوقه,8,83
جرثقیلچی و شارژ کن کوره برقی,8,83
ماشینکاراستنترتکمیل کتن,8,81
اپراتور دستگاه حلاجی پشم,8,81
اپراتور دستگاه شست وشو میوه جات,8,81
اپراتور دستگاه پانچ نایلون و کیسه پلاستیکی,8,81
رانندگان خودروهای سواری وانت و موتورسیکلت,8,83
راننده ماشین آلات کارگاهی,8,83
راننده و,8,83
متصدی صافی خلاء,8,81
اپراتور دستگاه آسیاب پودری پلاستیک,8,81
کارگرفنی وراننده,8,83
اپراتور شاول,8,83
مونتاژکار ماشین آلات چوب بری,8,82
ماشین کاراره,8,81
راننده ترنچر گردونه ای,8,83
اپراتور دریافت و ارسال مواد و کنترل خط,8,81
اپراتور دستگاه بسته بندی,8,81
ماسوره پاک کن وماسوره کش,8,81
ماسوره پیچ رینگ ریسندگی,8,81
ماشینکارلات نامبرزنی درجه یک کدزنی مایعات,8,81
راننده جرثقیل تن,8,83
متصدی اسیای موادخام واحدخشک,8,81
کارگریک ماشین چهاررنگ,8,81
تولسذشکرز اپراتوردستگاههای ترسیب کننده,8,81
کارگر اولید ساخت تایر bc,8,81
کارگر درجه دو عملیات حرارتی,8,81
مخلوط کننده انفیه دستی,8,81
متصدی دستگاه سنگ زن اتوماتیک,8,81
متصدی کنترل ماشین آلات تولید آلومینیوم,8,81
فرمنسهقسمتبستهبندیانتیبیوتیکنزدیکدستگاهب,8,81
متصدی دستگاه ذوب,8,81
اپراتورپمپ خانه احیاء مستقیم,8,81
راننده ماشینهای راهسازی وساختمانی,8,83
و کارگرکاردینگ ریسندگی,8,81
اپراتوربویلرکمکی کمپرسورها دیزل اضطرار,8,81
اپراتورجرثقیل,8,83
کمک اپراتوردستگاه اسیاب تهیه شکر,8,81
کارگرماشین رنگرزی مداوم,8,81
راننده وسائطنقلیه تندروسنگین,8,83
متصدی ماشینهای رنگرزی ارشدونمونه گیری,8,81
کارگر حلاجی,8,81
اپراتور پمپ پیستونی,8,81
اپراتورجرثقیل سقفی تنی مهندسی ذوب,8,83
راننده درزین وانتی مسقف,8,83
راننده و تعمیرکارگران گ ها ها,8,83
کمک اپراتورریخته گری,8,81
اپراتورارشدتولیدمواداولیه,8,81
اپراتورلودردرجه معدن,8,83
درپست متصدی ماشین چی مسطح,8,81
اپراتورکارگاه ریسندگی ریسندگی,8,81
اپراتورکرن سه,8,83
اپراتور ماشین شانه زنی خطی,8,81
کمک اپراتورتهیه خمیردندان کارباپودرایروزیل,8,81
اپراتور محلی آسیاب مواد خام,8,81
کارگرپرس,8,81
راننده جرثقیل بتن,8,83
پخت تایرکارگر,8,81
کمک راننده کامیون آتش نشانی,8,83
کارگر مواد سازی,8,81
راننده فیشرسنگین,8,83
اپراتور دستگاه تولید کارتن مقوایی,8,81
اپراتور دستگاه تکمیل موکت,8,81
اپراتورپست انتقال نیرو,8,81
متصدی ارشددیگهای بخار,8,81
اپراتور جرثقیل سقفی ریخته گری مداوم,8,83
اپراتوررزروبهره برداری,8,81
مونتاژکارمونتاژدرجه سه,8,82
اپراتور شارژآسیاب,8,81
کارگر ریخته گری و پودر روی,8,81
اپراتور ارشد تولید جوشکاری آلومینیم,8,81
اپراتوردرجه قسمت دیگ بخار,8,81
راننده و کمک راننده سنگین,8,83
نامه رسان وراننده,8,83
اپراتور درجه سه بالابر,8,83
اپراتور دستگاه شالی کوب,8,81
اپراتور دستگاه کاتر برگ توتون و تنباکو,8,81
اپراتور کوره های قوس الکتریکی فولادسازی و نورد پیوسته,8,81
اپراتورعمومی رنگرزی,8,81
خشک کننده انفیه دستی,8,81
کمک راننده ماشین آلات سنگین درجه دو مشاغل سخت,8,83
اپراتور پرس قرص داروهای غیر آنتی بیوتیک,8,81
اپراتور پروسس ورق رنگی,8,81
اپراتور دستگاه بسته بندی کنسرو,8,81
متصدی دستگاه سنگ زنی فلز,8,81
اپراتور خط تولید آلمینیوم,8,81
اپراتور دستگاه الک چای و دمنوش,8,81
اپراتور دستگاه بافندگی میله مستقیم,8,81
اپراتورسرباره گیرآموزشی ذوب,8,81
اپراتور شیفت بویلر,8,81
راننده کمباین ماشین الات کشاورزی,8,83
ماشینر درجه 2,8,83
کمک متصدی کوره بخار,8,81
راننده جرثقیل سقفی ذوب,8,83
متصدی دستگاه خط تولید,8,81
متصدی دستگاه آب کاری آلومینیوم,8,81
کارگر نئوپان ساز,8,81
شکر متصدی سانتریفوژ,8,81
اپراتور برق توربین,8,81
راننده مرتبه جرثقیل هوائی,8,83
راننده وسائط نقلیه تندرو سنگین ونمک پاش,8,83
راننده تانکر,8,83
راننده ترانسپورت معدن,8,83
کمک ماشین کاراهارتکمیل,8,81
اپراتوردستگاه شامپوپرکنی پرمترین,8,81
اپراتورلیفتراک معدن,8,83
کارگرماشین پی یو,8,81
اپراتوردولاتاب درجه 2,8,81
راننده وکارگر تعمیرات,8,83
قندگیری از ملاس,8,81
لیفتراکچی,8,83
متصدی ماهرکوره بخار,8,81
متصدی راه اندازی دستگاه های درودگری,8,81
اپراتور بسته بندی فرش,8,81
اپراتور تولیدی اپن اند,8,81
اپراتور فرم دهی,8,81
کارگرجلوی استنترتکمیل گردباف,8,81
اپراتور دستگاه میکسر ادویه,8,81
اپراتور دو شارلاک ورنگ,8,81
اپراتور پرکنی و بسته بندی شربت,8,81
پیک موتوری مغازه,8,83
اسیاب خردکن ضایعات,8,81
کارگرپخت تایربلادری,8,81
اپراتورکمپرسورهاوتصفیه خانه,8,81
متصدی رنگینه,8,81
متصدی سنگ اسیاب سیمان,8,81
متصدی سی آی پی,8,81
اپراتور بهره برداری توربین و سیکل واحدهای و,8,81
اپراتور توربو سیکل واحد و,8,81
ماسوره پیچی,8,81
ماشیندار ماسوره پیچی,8,81
کارمند اطاق کنترل واحدهای تصفیه گاز آب ترش و گوگردسازی,8,81
اپراتور دیگ بخار برقی,8,81
اپراتور ساخت ماکرولید,8,81
اپراتور عملیات تصفیه و بازیافت,8,81
مسافر کش شخصی,8,83
اپراتور بهره برداری و نتro,8,81
اپراتور تغذیه مواد اولیه,8,81
اپراتور توربین بخار واکنشی,8,81
اپراتور توربین گازی چرخه باز,8,81
اپراتور حروفچینی کامپیوتری یک,8,81
اپراتورمواد خام,8,81
اپراتور فنی تعمیرات و ماشین آلات,8,81
ماشینچی برگی تک رنگ,8,81
راننده خطی,8,83
کارتن باندزن بسته بندی بهداشتی,8,81
اپراتور دستگاه بسته بندی محصولات دارویی,8,81
اپراتوروسرپرست سنگ شکن,8,81
دستیارپخت خمیرسازیها,8,81
سرخط دستگاه شامپوپرکنی پرمترین,8,81
کوره دار,8,81
راننده پایه درجه,8,83
مراقبتکار ارشد عملیات تیکنرها,8,81
راننده ماشین الات کشاورزی,8,83
متصدی دستگاه روغن کشی,8,81
کارگر درجه 3 قرص سازی,8,81
اپراتور دستگاه تزریق پلاستیک پت زن,8,81
اپراتور دستگاه رست قهوه,8,81
اپراتور دستگاه فراوری گوشت,8,81
اپراتورازمایشگاه بنبوری,8,81
راننده کامیون مسقف,8,83
راننده جرثقیل,8,83
کارگر ذوب ریز فلزات,8,81
متصدی ترانسپورت داخل معدن,8,83
کمک سرپرست پرس,8,81
کمک متصدی چاپ افست ورقی,8,81
سرخط تولیدزدا وهاله,8,81
متصدی نوار کلینگر,8,81
کارگر رنگسازی چاپ های تکمیل,8,81
کارگرماشینی رینگ,8,81
اپراتور اتاق کنترل و کوره پز,8,81
اپراتوردرجه یک تهیه تهیه بهداشتی,8,81
اپراتوردستگاه تولید جعبه مقوایی,8,81
اپراتور مسئول آب شیرین کن و بویلر کمکی,8,81
اپراتور نیروگاه و زباله سوز,8,81
متصدی اسیای سنگ واحدتر,8,81
مسئول اپراتور ماشین های صنعتی,8,81
اپراتورماشین الات ساخت سریکاری,8,81
متصدی دستگاه واکیوم کاری ـ شیشه گری,8,81
ماشینکاربسته بندی پنی سیلین,8,81
اپراتور پرس قرص هورمون غیرجنسی,8,81
راننده ماشین های راهسازی,8,83
اپراتور مخلوط کن و مدارهای ماسه دیزاماتیک,8,81
متصدی دیگ بخار اب وبخار,8,81
اپراتورسوخت کوره ذوب,8,81
ماشینکار بسته بندی و کارتن زنی,8,81
مونتاژکار مخزن,8,82
مونتاژکار اسباب بازی پلاستیکی,8,82
مونتاژکار باتری موبایل,8,82
مونتاژکارارشدنهائی کارگاه فریزر,8,82
راننده جرثقیل عرشه ای,8,83
متصدی دستگاه برش اهن الات,8,81
اپراتورچاپ تولیدنوار,8,81
خدمه سوپلای بوت,8,83
متصدی عدلبندی شیفت,8,81
اپراتور دستگاه سیاه دانه گیر گندم,8,81
بازرس وتمیزکننده نهایی,8,82
راننده جرثقیل سقفی کارگاه آهنگری,8,83
کارگر دو تولید بافندگی,8,81
اپراتوریک نوردسرد,8,81
متصدی کنترل دستگاه عمل آوری فلزات,8,81
مونتاژ کار ماشین آلات چاپ,8,82
مونتاژکار درقسمت شستشو,8,82
کارگرتصفیه خانه ر,8,81
متصدی ماشین اطو,8,81
متصدی ماشین فالس اتوماتیک,8,81
متصدی موتورخانه کشتی,8,83
اپراتورنیهاف سالن آلومتک,8,81
کارگر لکه گیری وخشک کن,8,81
متصدی کنترل خطوط مکانیک,8,81
متصدی کمپرسورهوا,8,81
کمک متصدی توربین ودیزل و,8,81
اپراتور اتاق کنترل آمونیاک,8,81
اپراتور ارشد ارسال پاتیل,8,81
اپراتور ارشد تولید قطعات,8,81
راننده واگن فینگر,8,83
اپراتوربارگیرخانه ها,8,81
تراکتورچی,8,83
راننده لیفت تراک ریخته گری,8,83
کمک راننده لودر راهسازی معدن,8,83
کمک راننده لودرمعدن,8,83
اپراتوراره لوله بری,8,81
اپراتورتولیدbm,8,81
اپراتور تولید,8,81
اپراتور دریچه تخلیه,8,81
کمک اپراتور اسپتیک,8,81
کمک اپراتورتلمبه چی,8,81
متصدی ماشین سرند,8,81
اپراتور تجهیزات سازی,8,81
اپراتور دستگاه پرس پایین به بالا لاستیک و تایر,8,81
اپراتور موتورخانه,8,81
راهبر قطار برقی,8,83
ریگر جرثقیل متحرک معمولی,8,83
راننده ترکتور,8,83
سوزن بان شرکت راه آهن,8,83
متصدی ارشد تولید سمنت,8,81
متصدی کوره,8,81
راننده مکانیزم سنگین نظافت صنعتی,8,83
راننده واپراتورجرثقیل سیار حمل ونقل,8,83
کارگر فنی نوبتکاری نت بسته بندی,8,81
متصدی و اپراتور تجهیزات شست و شوی زغال,8,81
متصدی وارشدقالبگیری تک تک وهاله,8,81
کارگردرجه یک کوره پخت,8,81
کمک متصدی اره چند لایی,8,81
اپراتور آی اس تولید بطری تولید شیشه,8,81
اپراتوردستگاهها تزریق,8,81
کارگر دستگاه خلاته,8,81
اداره سیر و حرکت اداره کل راه اهن خراسان رئیس قطار باری نغ اب,8,83
کارگر ماشین رنگرزی پشم,8,81
کارگررینگ ماشین دار پیوندزن بوبین زن,8,81
کمک اپراتورآخال,8,81
اپراتورسنگ شکن وبسته بندی,8,81
اپراتورلاکزنی,8,81
اپراتورمسئول توربین اطاق فرمان واحد,8,81
کمک اپراتور پالایش بنزول,8,81
کارگرتولید پرسکار,8,81
کمک اپراتور شرینگ,8,81
راننده سه چرخه موتوری,8,83
راننده ارشد لیفتراک,8,83
متصدی تله کابین معدنی,8,83
متصدی کنترل دستگاه الکترولیز فلزات,8,81
پرسکاردرجه پرسکاری,8,81
اپراتوردستگاه درجه 2,8,81
متصدی توربین واحدنیروگاه,8,81
اپراتورکوره بخار,8,81
اپراتور تاکسی تلفنی,8,83
اپراتور جرثقیل سقفی قلع ااندود,8,81
اپراتور شارژوآسیاب,8,81
شرکت خدماتی راننده,8,83
اپراتور دستگاه بچینگ,8,81
اپراتور دستگاه سی ان سی سوراخ کاری چوب,8,81
اپراتور دستگاه پاستوریزاتور عرقیات گیاهی,8,81
اپراتورتولیدلوله,8,81
اپراتوردرجه فیلتروخشک کن تغلیظ,8,81
راننده راهسازی گریدر,8,83
راننده پایه دودرجه یک,8,83
اپراتور دستگاه تزریق پلاستیک برقی,8,81
اپراتور دستگاه تولیدپوکه آمپول,8,81
متصدی دستگاه روکش کاری پلاستیکی,8,81
مراقبتکارسلولهای اولیه درجه تغلیظ,8,81
اپراتوردستگاه اس پی,8,81
راننده ماشین الات سنگین وبیل مکانیکی,8,83
راننده وسایل نقلیه سنگین لیفتراک,8,83
راننده لیفتراک معدنی,8,83
کمپرسورخانه دو,8,81
متصدی چسپ زنی وبسته بندی,8,81
اپراتوربطری شوئی,8,81
کمک اپراتوراب اشامیدنی,8,81
کارگر کوره ذوب,8,81
مونتاژکار مونتاژدیگ بخار,8,82
کار با دستگاه تزریق,8,81
کارگرتراش پارچه رنگرزی,8,81
اپراتورپیچش ثانویه,8,81
سر اپراتور,8,81
دستیاراول دستگاه برش,8,81
پرسکاریک,8,81
اپراتوردیگ بخارونیرو,8,81
سرافسر کشتی خدماتی,8,83
متصدی نوارزیرآسیاب سنگ,8,81
اپراتور لودر,8,83
بهره بردارخط تولید,8,81
راننده اتش نشانی,8,83
راننده اسکیدر,8,83
اپراتوربطری شویی,8,81
متصدی ماشین دوخت کیسه ای,8,81
متصدی دستگاه کش بافی,8,81
چرخکارچین,8,81
اپراتور تولید و تعمیرات ناحیه نوردسرد,8,81
اپراتور دستگاه بافندگی دابل,8,81
اپراتورشیشهگذاریقسمتپرکنسوسپانسیونانتیبی,8,81
سرکارگر پارکینگ و انتقال داخل سالن کلیه خودروها,8,83
ماسوره پیچ سالن مقدمات,8,81
اپراتور دستگاه خشک کن آجیل و خشکبار,8,81
اپراتور دستگاه رنگرزی جت,8,81
اپراتور مکانیک کوره بخار,8,81
اپراتورتولیددرپست اپراتورتولیدالکل,8,81
اپراتوردستگاه بسته بندی,8,81
راننده جرثقیل کارگاهی,8,83
راننده قطار مترو,8,83
راننده وسائل نقلیه تندرو سنگین,8,83
راننده وسایل نقلیه تندرو سنگین,8,83
متصدی دستگاه تولید کفش پلاستیکی,8,81
آسیاب کار مواد خام سرشیفت,8,81
کارگر مونتاژوتولید,8,82
بهره بردار و اپراتور استاکر و سنگ شکن ها,8,81
راننده حمل ونقل سبک,8,83
راننده سواری مسافرکش,8,83
اپراتور ماشینکاری,8,81
ماسوره جمع کن بافندگی,8,81
اپراتور دستگاه ادویه زنی پاپ کورن و پفیلا,8,81
اپراتور دستگاه اره مجموعه ای چوب,8,81
اپراتوررنگین کردن,8,81
اپراتورسیم پیچی,8,82
کمک دستگاه اکسترودر,8,81
