title_norm,label_1,isco_sub_major_group
کارگرماشین ویلوریسندگی,8,81
کارگرماشین پانتوگراف,8,81
کارگرماشین پاک لن,8,81
کارگرماشین پاک کن مقدمات,8,81
کارگرماشین پرس ودیگ رنگرزی,8,81
کارگرماشین چندلاکنی,8,81
کارگرماشین کاربازکنی,8,81
کارگرماشین کارنخ تابی,8,81
کارگرماشین کالندر,8,81
کارگرماشین کلاف وماف به دوک فادیس,8,81
کارگرماشین کنوایندر,8,81
کارگرماشین کنوایندرواتوکنر,8,81
کارگرماشین گلوله کنی,8,81
کارگرماشیناتو کلاو نازک ریس ماشین بخار,8,81
کارگرماشیندارواحدتولید,8,81
کارگرماشیندارکنوانیدر,8,81
کارگرماشینهای استومات,8,81
کارگرماشینکار کوکیل,8,81
کارگرماشینکارادامس استیک,8,81
کارگرمالتینگ,8,81
کارگرماهروراننده,8,83
کارگرمتصدی آب ژاول,8,81
کارگرمتصدی ماشین ولف حلاجی اشترایگارن,8,81
کارگرمتصدی چرثقیل,8,83
کارگرمحلول تولیدقطره وامپول,8,81
کارگرمخلوط کن الیاف ریسندگی,8,81
کارگرمخلوط کن حلاجی و ماشین دار,8,81
کارگرمخلوطکن تولید,8,81
کارگرمخلوطکن شربت,8,81
کارگرمخلوطکن وتوزین حلاجی,8,81
کارگرمراقب لوله قطع کن,8,81
کارگرمرتبه اتومات,8,81
کارگرمرتبه بنبوری,8,81
کارگرمرتبه بهره برداری آبرسانی,8,81
کارگرمرتبه پیچسازی,8,81
کارگرمرسریزه,8,81
کارگرمرطوب کن تیزه ها واب پاش تولیدورق,8,81
کارگرمسئول اسیابهای سالن خط تولید,8,81
کارگرمسئول طاقه های کنترل,8,81
کارگرمسطح ماشین چی,8,81
کارگرمفتول قطع کن,8,81
کارگرمقدمات باطری پرکن,8,81
کارگرمقدمات تولید مایر,8,81
کارگرمقدمات فلایر,8,81
کارگرمقوا متصدی توئی,8,81
کارگرمقوا متصدی دستگاه روئی,8,81
کارگرملانژسالن جدید,8,81
کارگرملانژقدیم,8,81
کارگرملانژوشانه ماشین دار,8,81
کارگرملاکسورشربت,8,81
کارگرمنگنه وتکمیل کارتن,8,81
کارگرمنگنه کاراتوماتیک,8,81
کارگرمواد اولیه ومخلوط,8,81
کارگرمواد اکسل,8,81
کارگرمواد خام سرویسکاراسیاب,8,81
کارگرموادبرنامه ریزی ریخته گری,8,81
کارگرموادخام راننده کرن ومکانیک,8,83
کارگرموادخام سرشیفت,8,31
کارگرموادرسانی,8,83
کارگرموادریز,8,81
کارگرموادریز پخت ویفر,8,81
کارگرموادریزتزریق,8,81
کارگرموادسازکارخانه دان,8,81
کارگرموادماشین شاپ کارگرمواد,8,81
کارگرموتورچی کمپرسور,8,81
کارگرموقت امورپالایشگاه راننده کرن سقفی,8,83
کارگرموقت تولید,8,93
کارگرموقت خمیرسازی,8,81
کارگرموقت ریسندگی,8,81
کارگرمونتاژ بدنه,8,82
کارگرمونتاژانگشتی,8,82
کارگرمونتاژاکسل,8,82
کارگرمونتاژبادگیرزن,8,82
کارگرمونتاژبوبین,8,82
کارگرمونتاژدرجه,8,82
کارگرمونتاژدیاق,8,82
کارگرمونتاژشبکه,8,82
کارگرمونتاژعمومی لبه خم کن جانبی وطاق,8,82
کارگرمونتاژلایه,8,82
کارگرمونتاژنهایی قدرت,8,82
کارگرمونتاژهات تست کارگرهات تست,8,82
کارگرمونتاژوآزمایش کنتور,8,82
کارگرمونتاژوتعویض کیسه فیلتر تغلیظ,8,82
کارگرمونتاژوتعویض کیسه فیلتردرجه تغلیظ,8,82
کارگرمونتاژپشم شیشه,8,82
کارگرمونتاژکارثانویه سالن,8,82
کارگرمونتاژکاردرجه,8,82
کارگرمونتاژکاررینگ وپیستون,8,82
کارگرمونتاژکارمیل لنگ,8,82
کارگرمیتیلر ماشین دار,8,81
کارگرمیخ سازی و بسته بندی میخ,8,81
کارگرمیزبرش,8,81
کارگرمیزخنک کننده,8,81
کارگرمیکسر,8,81
کارگرمیکسرخمیرزن ادامس دراژه,8,81
کارگرمیکسرساخت خمیرادامس بادکنکی,8,81
کارگرمیکسروگرانول سازی,8,81
کارگرمیکسرکرم ویفر,8,81
کارگرمیکسینگ,8,81
کارگرمیکسینگ ژرسنج,8,81
کارگرمیکسینگ کلندرقدیم,8,81
کارگرمیگسر,8,81
کارگرناخماشین ب,8,81
کارگرنازک ریسی دولاکنی,8,81
کارگرنخ بند ریسندگی,8,81
کارگرنخ تمیزکن,8,81
کارگرنخ ریسی,8,81
کارگرنخکش,8,81
کارگرنخکش انگلیسی کوچک,8,81
کارگرنخکش جعبه,8,81
کارگرنخکش روسی جدید,8,81
کارگرنفت شویی,8,81
کارگرنقل وانتقال رولهای کلندراسکوئیجی,8,81
کارگرنقلیه مکانیک راننده لیفتراک,8,83
کارگرنمونه بردار تغلیظ,8,81
کارگرنمونه برداردرجه تغلیظ,8,81
کارگرنمونه گیر,8,81
کارگرنمونه گیراب دیگهای بخار,8,81
کارگرنمونه گیرچاپ,8,81
کارگرنوارآموند کلینکر,8,81
کارگرنواراموند بانداموند,8,81
کارگرنوارتخلیه,8,81
کارگرنوارتغذیه,8,81
کارگرنوارخشک,8,81
کارگرنواردرجه یک,8,81
کارگرنوارنقاله داخل معدن,8,81
کارگرنوارنقاله سرندکارخانه,8,81
کارگرنوارنقاله وسرندسنگ شکن,8,81
کارگرنوارنقاله وسرندمعدن,8,81
کارگرنوارکشی لاستیک,8,81
کارگرنیمه اتوتیک متصدی دستگاه,8,81
کارگرهدایت پروفیل,8,81
کارگرهدایت کننده جرثقیل,8,83
کارگرواحداکستراکتور,8,81
کارگرواحدتزریق و فرمولاسیون مواد,8,81
کارگرواحددیگ بخاروتوربینها دیگ وکوره,8,81
کارگرواحدرینگ ماشیندار,8,81
کارگرواپراتورخشک کن,8,81
کارگرواپراتوردایکاست ریخته گری,8,81
کارگروراننده زباله کش,8,83
کارگروسط کار جرثقیل چی,8,81
کارگرومتصدی دستگاه دانکارد,8,81
کارگرپاتیل اپراتوردیگ وچکش,8,81
کارگرپانوار تولید,8,81
کارگرپاکوره,8,81
کارگرپای ریل سیلندرسازی,8,81
کارگرپخت آهار,8,81
کارگرپخت استخوان,8,81
کارگرپخت در گرانولاترکودسوپرفسفات,8,81
کارگرپخت راکتورسولفات الومینیم مایع,8,81
کارگرپخت شکلات,8,81
کارگرپخت صابون توالت,8,81
کارگرپخت مایع ظرفشوئی,8,81
کارگرپخت مواد قسمت پلاستیک,8,81
کارگرپخت موادلاستیکی مهندسی,8,81
کارگرپخت هومر,8,81
کارگرپخت واهارمقدمات,8,81
کارگرپخت ورنی,8,81
کارگرپخت کرم کارملا,8,81
کارگرپخت گلوگز,8,81
کارگرپخش فراورده های نفتی,8,83
کارگرپرس آرایش,8,81
کارگرپرس آرگ,8,81
کارگرپرس ارک,8,81
کارگرپرس الیاف,8,81
کارگرپرس بدنه,8,81
کارگرپرس بلادروفلاپ,8,81
کارگرپرس تن,8,81
کارگرپرس خلاء,8,81
کارگرپرس خلاء تهیه مواد,8,81
کارگرپرس دریل,8,81
کارگرپرس روپرتایل,8,81
کارگرپرس طاقه,8,81
کارگرپرس عدل ریسندگی,8,81
کارگرپرس عدلبندی,8,81
کارگرپرس فلاپ,8,81
کارگرپرس فلاپ وبلادرشستشوی قالب,8,81
کارگرپرس لاستیک سازی کاردرخدمات,8,81
کارگرپرس لینتر,8,81
کارگرپرس والس لاین وکمک متصدی پرس والس لاین,8,81
کارگرپرس وبوبین پیچ,8,81
کارگرپرس ورزوچاپ,8,81
کارگرپرس پنج طبقه,8,81
کارگرپرسخانه,8,81
کارگرپرسکار ضربه ای,8,81
کارگرپرسکارتهیه اجرهای نسوزسالن خطتولید,8,81
کارگرپرسکارلنت,8,81
کارگرپرفرم,8,81
کارگرپروتئین گیاهی,8,81
کارگرپرکن,8,81
کارگرپرکن موادمگافوم,8,81
کارگرپرکنی وبستهبندی رنگ روغنی,8,81
کارگرپری هیترکوره,8,81
کارگرپست بلیچ,8,81
کارگرپست نورد,8,81
کارگرپست وکیلوولت,8,81
کارگرپلاستوفرم کار,8,81
کارگرپلاستوفوم,8,81
کارگرپلاستیک خردکنی,8,81
کارگرپلاستیک زن,8,81
کارگرپلاستیک سازی اکسترودر,8,81
کارگرپمپ,8,81
کارگرپمپ آب ودیگ شن شور تولیدشن وماسه,8,81
کارگرپمپ المو,8,81
کارگرپمپ انتقال بتون,8,81
کارگرپمپ ثابت بتون,8,81
کارگرپمپ ثابت بتون درجه یک,8,81
کارگرپمپ زمینی بتن,8,81
کارگرپمپ شربت خام,8,81
کارگرپمپ چی رافنری,8,81
کارگرپمپاژبخار,8,81
کارگرپمپاژتخلیه سوخت,8,81
کارگرچله مقدمات,8,81
کارگرچله و.ومستقیم,8,81
کارگرچله وچله پیچ درجه 1,8,81
کارگرچله پیچ درجه 3,8,81
کارگرچله گذاربافندگی حریر,8,81
کارگرچله گذاربافندگی مخملبافی,8,81
کارگرچندلاتابی,8,81
کارگرچهارطرفی رینگ,8,81
کارگرچهارلاکنی ب,8,81
کارگرچوب خردکن,8,81
کارگرچکش بادی,8,72
کارگرچکش وفک,8,81
کارگرچکش کاربادی ریخته گری,8,72
کارگرژرسنج,8,81
کارگرژنراتور,8,81
کارگرکاتر,8,81
کارگرکادینگ,8,81
کارگرکارتن زن قوطی سازی,8,81
کارگرکارتن منقسم,8,81
کارگرکارخانه آزمایشی تغلیظ,8,81
کارگرکارخانه تهیه خوراک دام وطیور,8,81
کارگرکارخانه جوب بری مشاغل سخت,8,81
کارگرکارخانه ذغالشویی,8,81
کارگرکارخانه کیسه گیری وبارگیری,8,81
کارگرکارخانه گازسی او دو,8,81
کارگرکارگاه تولیدوراننده لیفتراک,8,83
کارگرکارگاه دارویی,8,81
کارگرکارگاه رزین,8,81
کارگرکارگاه شیمیایی,8,81
کارگرکارگاه پلاستوفوم,8,81
کارگرکارگاه پلاستیک,8,81
کارگرکالای نیمه ساخته ووکارگاه مونتاژاولی,8,82
کارگرکامپاوندینگ,8,81
کارگرکامیون حمل زغال سنگ,8,83
کارگرکامیون زباله کش امورشهر,8,83
کارگرکانوایر,8,81
کارگرکانوایر تولیدکاغذ,8,81
کارگرکانورتر,8,81
کارگرکبریت ومقوا,8,81
کارگرکتنرتولید,8,81
کارگرکران,8,83
کارگرکربونیزه,8,81
کارگرکرمپل پشم ریسی,8,81
کارگرکرمپل یاکاردینگ,8,81
کارگرکسل پاک کن مونتاژثانویه توزیع,8,82
کارگرکلاف بند,8,81
کارگرکلاف بندسرد,8,81
کارگرکلاف جدید,8,81
کارگرکلاف ریسندگی,8,81
کارگرکلاف زن نورد,8,81
کارگرکلاف صافکن,8,81
کارگرکلاف واسکرو,8,81
کارگرکلاف کن سیم روشنائی,8,81
کارگرکلاف کن مفتول,8,81
کارگرکلاف کنی و,8,81
کارگرکلاف یارد,8,83
کارگرکلافبدوک,8,81
کارگرکلرزن,8,81
کارگرکلندر استرینر,8,81
کارگرکلندرتسمه نقاله,8,81
کارگرکلندرودیپ یونیت,8,81
کارگرکمپرس قرص وبسته بندی,8,81
کارگرکمپرسورباد,8,81
کارگرکمپرسوربادکیفیت ژرسنج,8,81
کارگرکمپرسوروبویلر,8,81
کارگرکمپرسوروحفارکانال,8,83
کارگرکمپرسوروحفاری کانال,8,83
کارگرکمپرسوروخشک کن نیروگاه,8,81
کارگرکمپلت,8,81
کارگرکمپلت بس لومکش,8,81
کارگرکمپلت متصدی دسته زنی,8,81
کارگرکمپلت متصدی دلته زنی,8,81
کارگرکمک اپراتوراسیابهای سالن خط تولید,8,81
کارگرکمک خمیرسازبسکویت ترد,8,81
کارگرکمک خمیرسازروتاری,8,81
کارگرکمک درترکیبات رنگ,8,81
کارگرکمک راننده آموزشی انبار,8,83
کارگرکمک متصدی دیک بخاروپمپهای مازوت برق کوره,8,81
کارگرکمک وتعویض کننده قالب کیورینگ,8,81
کارگرکمک ورق تاکنی,8,81
کارگرکمک کش رنگ,8,81
کارگرکمکی اشتوک فلایر,8,81
کارگرکمکی بنبوری,8,81
کارگرکمکی بیدوبند,8,81
کارگرکمکی بیدوبنددرجه,8,81
کارگرکمکی ترانس,8,82
کارگرکمکی تولیددربخش اماده سازی پوشال,8,81
کارگرکمکی درمونتاژتوزیع هسته,8,82
کارگرکمکی راننده تانکرتاسیسات وابرسانی,8,83
کارگرکمکی فیلت رسازی,8,82
کارگرکمکی مخلوط,8,81
کارگرکمکی مونتاژقسمت مونتاژتوزیع وتعمیرات تر,8,82
کارگرکمکی مونتاژنهایی توزیع,8,82
کارگرکمکی مونتاژوکارگرساده,8,82
کارگرکمکی کوئل ولیدنیگ وایر,8,81
کارگرکمکی کویل,8,81
کارگرکمکی گام,8,81
کارگرکن پیچی,8,81
کارگرکنترل امپول,8,81
کارگرکنترل بوبین,8,81
کارگرکنترل تخلیه اجناس پخته شده ازواگنهای کور,8,81
کارگرکنترل تغذیه خطوط ماشین شاپ,8,81
کارگرکنترل تولیدبنبوری,8,81
کارگرکنترل تیغه اول وکانال البریش,8,81
کارگرکنترل تیوپ پخته شده,8,81
کارگرکنترل حرکات سد,8,81
کارگرکنترل خام,8,81
کارگرکنترل خط تولیدبیدسازی,8,81
کارگرکنترل خط تولیدتایرسازی,8,81
کارگرکنترل خط تولیدکلندرواکسترودر,8,81
کارگرکنترل خط سرسیلندر کارگرمرغوبیت سرسیلن,8,81
کارگرکنترل خط سیلندرواگزوز کارگرکنترل سیلن,8,81
کارگرکنترل خطتولیدپرسهای پخت,8,81
کارگرکنترل ریل قالب ریزی,8,81
کارگرکنترل سالن توزیع,8,81
کارگرکنترل سانترالهای حرارتی,8,81
کارگرکنترل طبقه بالای کشش,8,81
کارگرکنترل قالبسازی,8,81
کارگرکنترل محصول,8,81
کارگرکنترل مرحله اول,8,81
کارگرکوره اپراتورومکانیک,8,81
کارگرکوره حمل واگن,8,83
کارگرکوره خشک کن درجه 1,8,81
کارگرکوره خنک کن درجه قدرت,8,81
کارگرکوره نوسازواپراتور,8,81
کارگرکوره نگهداری لیفتراک بوته گردان,8,83
کارگرکپی افست و نایلو پرینت,8,81
کارگرگاردیل سازدرجه,8,81
کارگرگازسی او,8,81
کارگرگازپرکنی سکو,8,81
کارگرگذاشت وکشش پلی استر,8,81
کارگرگذاشتن میل لنگ روی موتور,8,82
کارگرگرامپر,8,81
کارگرگرانول سازی قرص ها,8,81
کارگرگرانول کارپلاستیک سازی,8,81
کارگرگرمپل اشترشگارن,8,81
کارگرگریس سازی پ,8,81
کارگرگسترش نخ,8,81
کارگرگلوله کنی,8,81
کارگرگندم شویی وبوجاری دوم,8,81
کارگرگهواره وشماره زن,8,81
کارگرگیج لایه,8,81
کارگرگیس باکس وریسندگی,8,81
کارگرگیل باکس ومخلوطکن سالن قدیم,8,81
کارگرگیل باکس یک سالن جدید,8,81
کارگرگیلدمستر,8,81
کارگرگیوتین,8,81
کارگری تولید کفی اتومبیل,8,81
کارگری ساتراسیون,8,81
کارگریخسازی,8,81
کارگریوبین پیچی,8,81
کارگریونیفورم ماشین,8,81
کارگزاری سالن پخت ضایعات وپودرکردن وتولیدپودر,8,81
کارگکنترل مرغوبیت مونتاژموتور,8,93
کاغذبری خطتولید,8,81
کاغذبری قطاعی,8,81
کالسکه چی,8,83
کالندر,8,81
کالچرساز خمیرکاغذ,8,81
کامپاندها صنعتی,8,81
کاندیدای اپراتوربازیابی موادقلیلئی کوره اهک,8,81
کاندیدای اپراتورخمیر باریابی ـ سورسازی,8,81
کاندیدای متصدی رینگ,8,81
کاندیدایی اپراتورترماشین,8,81
کاندیدتایرسازی,8,81
کاندیدشغل متصدی اتوکنر,8,81
کاندیدکارگرماشین بیدفرم,8,81
کانوایرمن,8,81
کاپیتان اسپات بارج,8,83
کاپیتان بارج,8,83
کاپیتان بچه لنج,8,83
کاپیتان تگ,8,83
کاپیتان سوپلای بوت,8,83
کاپیتان شناور تفریحی,8,83
کاپیتان شناور جنرال کارگو,8,83
کاپیتان شناور خدماتی,8,83
کاپیتان قایق,8,83
کاپیتان لنج,8,83
کاپیتان هواپیما,8,31
کاپیتان کروبوت,8,83
کاپیتان کرین بارج,8,83
کاپیتان کشتی lng,8,83
کاپیتان کشتی امدادی,8,83
کاپیتان کشتی حمل گاز,8,83
کاپیتان کشتی خدماتی,8,83
کاپیتان کشتی فله بر,8,83
کاپیتان کشتی چندمنظوره,8,83
کاپیتان کشتی یخچال دار,8,83
کاپیتان یدک کش بندر,8,83
کاگر اوابراسیون,8,81
کاگر سنگ شکن,8,81
کاگر شل پیچی و حلاجی,8,81
کاگر قسمت تولید,8,81
کاگرتصفیه پساپ,8,81
کاگرتولید,8,81
کاگردافر,8,81
کاگردرالوز,8,81
کاگرفلایرودافر,8,81
کاگرو کوره,8,81
کاگرپلاستیک,8,81
کاگرپمپ های مدار,8,81
کاگرکلیکه زنی,8,81
کبریت چین,8,82
کبریت چین اپراتوردوجین,8,81
کبریت چین دوجین,8,82
کتن گیر,8,83
کتنرچی,8,83
کراشر,8,81
کربن کارگرتولید,8,81
کربن گذار,8,81
کرمپل هیدروفیل کارگرهیدروفیل,8,81
کرگرتلمبه چی,8,81
کریل چی,8,81
کرین چی,8,83
کستر,8,81
کشتار دام,8,81
کشتارمرغ,8,81
کشتارگاه,8,81
کشتارگاه جهان بین,8,81
کشتارگاه مرغ درسا پارسیان,8,81
کشتی ران,8,83
کشش و ام کمککاردستگاه,8,81
کشنده ریکشای دوچرخ,8,96
کشیک دستگاه,8,81
کف کش درجه دو,8,81
کف کش درجه یک,8,81
کلاف,8,81
کلاف باز کن و سیم جمع کن سالن بوبین پیچی,8,81
کلاف برگردان بالا,8,81
کلاف برگردان بالاوپایین,8,81
کلاف برگردان قدیم,8,81
کلاف ته ماسوره,8,81
کلاف دوک ریسندگی,8,81
کلاف زن,8,81
کلاف زن رینگ,8,81
کلاف زن ماسوره پیچی,8,81
کلاف زن وارابه کش,8,81
کلاف زن کارگررنگرزی,8,81
کلاف سالن,8,81
کلاف شویی,8,81
کلاف وبسته بندی سیم روشنایی,8,81
کلاف پرکن,8,81
کلاف کار,8,81
کلاف کن بسته بندی سالن سیم روشنایی,8,81
کلاف کن کاموانیزه درجه 1,8,81
کلاف کن کاموانیزه درجه 2,8,81
کلاف کنی سیم روشنائی,8,81
کلاف گذار,8,81
کلاف گذار دافر,8,81
کلافکش مایر,8,81
کلرزن,8,81
کلرزن ومتصدی خشک کن,8,81
کلرزنی وزاج زنی اب استخر,8,81
کلرسازی تولیدیک ودو,8,81
کلرگانگ کاربرتولید,8,81
کلمپسکار,8,81
کلندرتراکر,8,81
کلندرکار,8,81
کلندرینگ,8,81
کلنگدارکمپرسور,8,81
کلهرسازی کارگرتولیدیک ودو ج,8,81
کلیتورکار,8,81
کلید زن اسکیپ,8,81
کلیددارسانتریفوژقند,8,81
کلیدزن خشک کن,8,81
کلیشه زن و اپراتور بسته بندی,8,81
کلیشه شور و تدارک چی کارتن,8,81
کلینگ زن,8,81
کلیه کارکنان ریسندگی,8,81
کمپاس,8,82
کمپرسور,8,81
کمپرسور هوای فشرده,8,81
کمپرسورخانه داخل تونل,8,81
کمپرسورهای هوا,8,81
کمپرسوروهزن,8,81
کمپرسوروهمزن,8,81
کمپرسورچی,8,81
کمپرسورچی تونل,8,81
کمپرسورچی درجه 1,8,81
کمپرسورچی راه ساختمان,8,81
کمپرسورچی قشلاق,8,81
کمپرسورچی لوله کشی معدن,8,81
کمپرسورچی معدن,8,81
کمپرسورچی و بویلرچی,8,81
کمپرسورچی و موتوریست,8,81
کمپرسورچی وتعمیرکارچکش معدن زاویه,8,81
کمپرسورکار,8,81
کمپکتور,8,83
کمک ارشد مونتاژ بادیمیکر,8,82
کمک ارشدخط لاک,8,81
کمک ارشدقسمت تراش,8,81
کمک اره موتورچی جنگل درجه سه,8,83
کمک اره موتورچی درجه یک,8,83
کمک استادماشین آهارجدید,8,81
کمک استادماشین رنگرزی پلاستیم,8,81
کمک استرودرتولید متصدی,8,81
کمک استرینرمن,8,81
کمک اسفالت پز,8,81
کمک اسیابان تولید سیمان,8,81
کمک اشبالتکار ورقه های لاستیکی,8,81
کمک اپاراتچی,8,81
کمک اپراتور cm,8,81
کمک اپراتور احیاء مستقیم,8,81
کمک اپراتور اسکیدر,8,83
کمک اپراتور الفالادال,8,81
کمک اپراتور انباشت و برداشت,8,81
کمک اپراتور برش cms,8,81
کمک اپراتور برش بوترو,8,81
کمک اپراتور برش پولارافست,8,81
کمک اپراتور بلندر,8,81
کمک اپراتور بچ پلنت,8,81
کمک اپراتور بیل مکانیکی,8,83
کمک اپراتور تابلو کنترل,8,81
کمک اپراتور تجزیه چربی,8,81
کمک اپراتور تخلیه وتحویل روغن خام,8,81
کمک اپراتور تغذیه چاپ ولاک,8,81
کمک اپراتور تولید پنیر خامنه ای,8,81
کمک اپراتور جوش,8,81
کمک اپراتور حلاجی,8,81
کمک اپراتور حمام خشک کن,8,81
کمک اپراتور خط رخشا,8,81
کمک اپراتور خط نورد گرم,8,81
کمک اپراتور داسکو,8,81
کمک اپراتور دستگاه بی بوکننده,8,81
کمک اپراتور دستی پادرکوت,8,81
کمک اپراتور دولاوال,8,81
کمک اپراتور ریسندگی,8,81
کمک اپراتور ریشه دوز تکمیل,8,81
کمک اپراتور زیگراک معادل سرویسکار تکمیل,8,81
کمک اپراتور ساخت قرض هورمون غیرجنسی,8,81
کمک اپراتور سایت جابجائی احیاء مستقیم,8,81
کمک اپراتور سمباده زنی,8,81
کمک اپراتور سمنت و گاز و گتر و سولدر فلاکس,8,81
کمک اپراتور سنگزنی رینگ,8,81
کمک اپراتور سیگارت,8,81
کمک اپراتور شارژ لاستیک زهوار,8,81
کمک اپراتور شارژقراضه,8,81
کمک اپراتور لامینه و لاکزنی,8,81
کمک اپراتور لیفتراک,8,83
کمک اپراتور مارکینگ,8,81
کمک اپراتور مواد شیمیایی تقطیر,8,81
کمک اپراتور موادرسانی,8,81
کمک اپراتور مونتاژ,8,82
کمک اپراتور نوار بهداشتی,8,81
کمک اپراتور هالج و اتاق vinch,8,81
کمک اپراتور هامبا,8,81
کمک اپراتور هل دهنده,8,81
کمک اپراتور و اماده کننده بوبین,8,81
کمک اپراتور و سرویسکار,8,81
کمک اپراتور وان مذاب,8,81
کمک اپراتور وجمع کن مقوا و لاکروگیت,8,81
کمک اپراتور پاستوریزه پاستوریزاسیون,8,81
کمک اپراتور پانل جابه جایی و بریکت یازی,8,81
کمک اپراتور کارتو نتا سفالکسین,8,81
کمک اپراتور کارتونتا جدید اریترمایسین,8,81
کمک اپراتور کارتونیگ,8,81
کمک اپراتور کراولر,8,83
کمک اپراتور کشش و صافکن و قطع کن مفتول,8,81
کمک اپراتور یوتیلیتی,8,81
کمک اپراتورآبرسانی تغلیظ,8,81
کمک اپراتوراتاق هیدرولیک,8,81
کمک اپراتوراره تیزکن,8,81
کمک اپراتوراسترندررشته,8,81
کمک اپراتوراسیای گچ وسیمان,8,81
کمک اپراتوراطاق فرمان,8,81
کمک اپراتورالک تمیزکننده دانه ر,8,81
کمک اپراتوراکسپندرافقی,8,81
کمک اپراتوربازرسی ورفع اتصال کوتاه پالایشگاه,8,81
کمک اپراتوربطری پرکنی شیشه,8,81
کمک اپراتوربلیسترپک,8,81
کمک اپراتوربویلر وتانک تغذیه,8,81
کمک اپراتورتابندگی,8,81
کمک اپراتورتست ویل,8,81
کمک اپراتورتصفیه خانه فاضلاب امورشهر,8,81
کمک اپراتورتصفیه روغن,8,81
کمک اپراتورتهیه آکوژل,8,81
کمک اپراتورتهیه زداوجام,8,81
کمک اپراتورتهیه شیاف دارویی,8,81
کمک اپراتورجامدات,8,81
کمک اپراتورحوزه چدن,8,81
کمک اپراتورخط مقواسازی,8,81
کمک اپراتورخنک کننده,8,81
کمک اپراتورخنککن قطعات,8,81
کمک اپراتوردستگاه sml,8,81
کمک اپراتوردستگاه استریپ وبلیستر,8,81
کمک اپراتوردستگاه بدنه سازسودرونیک,8,81
کمک اپراتوردستگاه فویل پیچ,8,81
کمک اپراتوردستگاه کپسول,8,81
کمک اپراتوردولاوال ر,8,81
کمک اپراتوردیپ یونیت,8,81
کمک اپراتوررادیوحراست,8,81
کمک اپراتورسابیز,8,81
کمک اپراتورساخت سفیدکننده وکف شو,8,81
کمک اپراتورساخت مایع ظرفشویی,8,81
کمک اپراتورسانترال بتون,8,81
کمک اپراتورسدرسوبگیرتغلیظ,8,81
کمک اپراتورسرباره گیردرجه دو ذوب,8,81
کمک اپراتورسرباره گیردرجه سه ذوب,8,81
کمک اپراتورسرباره گیردرجه یک ذوب,8,81
کمک اپراتورسودرونیک دستی واتوماتیک,8,81
کمک اپراتورسوسپانسیون,8,81
کمک اپراتورسی دبلیو پی اچ,8,81
کمک اپراتورسیانورزدایی,8,81
کمک اپراتورسیلوتوزین,8,81
کمک اپراتورسیم نقاله,8,81
کمک اپراتورشارژآهن اسفنجی وموادافزودنی,8,81
کمک اپراتورشیشه شویی,8,81
کمک اپراتورطبقه هم کف اکستراکشن,8,81
کمک اپراتورطلق گذاری و وکیوم و نوارگذاری و دورگیری,8,81
کمک اپراتورقیر وشعله یار,8,81
کمک اپراتورلستین ر,8,81
کمک اپراتورلیفتراک امورخرید,8,83
کمک اپراتورمحلولات,8,81
کمک اپراتورمحلی وسرویسکارآسیاب مواد,8,81
کمک اپراتورمنگنه,8,81
کمک اپراتورمیل من کلندرکدشین,8,81
کمک اپراتورهاکوبا,8,81
کمک اپراتورهیدرژناسیون,8,81
کمک اپراتورواحدهای گازی,8,81
کمک اپراتوروتنظیم کننده اگزوست,8,81
کمک اپراتوروتنظیم کننده سیلیکس,8,81
کمک اپراتوروسرویسکارسنگ شکن,8,81
کمک اپراتورپاتیل بر,8,83
کمک اپراتورپمپ هاوس,8,81
کمک اپراتورپمپ هوائی بتن,8,81
کمک اپراتورچاپ وگلزنی,8,81
کمک اپراتورچدن ریزی,8,81
کمک اپراتورژئوفیزیک,8,81
کمک اپراتورکارگاههای شیمیایی,8,81
کمک اپراتورکشش نهایی,8,81
کمک اپراتورکوره بیسکوییت,8,81
کمک اپراتورگاززدائی,8,81
کمک اپراتوریخسازی,8,81
کمک بسته بندفنر,8,93
کمک بهره بردار,8,81
کمک بهره بردارموادخام وسیمان واحد,8,81
کمک بهره بردارکوره های خشک,8,81
کمک بهره بردارکوره های واحد,8,81
کمک بورینگ کاردرجه,8,81
کمک بولدوزر,8,83
کمک تتراسیونچی,8,81
کمک ترن ست ران,8,83
کمک تلمبه چی,8,81
کمک جرثقیل چی,8,83
کمک خشاب زن رینگ ریسندگی,8,93
کمک خشک کن غلطک نواری,8,81
کمک خمیرکن,8,81
کمک دافر,8,93
کمک درجه بند پارچه,8,93
کمک درجه گیرماشین درجه 3,8,81
کمک درجه گیرگیزاک,8,81
کمک دستگاه بکهو,8,83
کمک دستگاهدار,8,81
کمک دستگاهدار تاسیسات و تقطیر چربی و شنو و تجزیه اسید,8,81
کمک دستگاهدار تبخیر و تقطیر گلیسرین,8,81
کمک دستگاهدار سولفوناسیون,8,81
کمک دستگاهدار شستشو تجزیه و تقطیر اسید,8,81
کمک دستگاهدار قوطی گذار و کنترل وزن,8,81
کمک دستیارشوینده خمیرخمیرساز,8,81
کمک دولاتاب,8,81
کمک دوک برگردان دوک بردگردانی,8,93
کمک دکاتور,8,81
کمک راسل چی,8,81
کمک رانده لوکوموتیو,8,83
کمک راننده آنفوتراک و امولشن تراک,8,83
کمک راننده اجرائیات,8,83
کمک راننده اونیماک,8,83
کمک راننده بابکت,8,83
کمک راننده بخش امور مالی,8,83
کمک راننده بونکرسیمان,8,83
کمک راننده بکهو,8,83
