title_norm,label_1,isco_sub_major_group
متصدی ارشد کمک متصدی اکسترودریک ودو,8,81
متصدی ارشد گاز و گاز مایع تقویت فشار و تزریق گاز,8,81
متصدی ارشدساخت بطر,8,81
متصدی ارشدماشینی,8,81
متصدی ارشدمخلوطکنی شمش مابرش,8,81
متصدی ارشدپیچاننده قرقره کاغذ,8,81
متصدی ارشدکلندر,8,81
متصدی ارشدکنترل وبرش,8,81
متصدی استاکرسالن مواد,8,81
متصدی استخراج,8,81
متصدی استرلیزه اتوماتیک,8,81
متصدی استریل و پخت,8,81
متصدی استنتر,8,81
متصدی استکر دستی,8,81
متصدی اسلایدهاومشعلهاوشنیکه ها,8,81
متصدی اسپاتینگ وکنترل,8,81
متصدی اسکیدر,8,83
متصدی اسکیپ,8,81
متصدی اسیاب,8,81
متصدی اسیاب شکروضایعات پخت بیسکویت,8,81
متصدی اسیاب مرتبه کراشر,8,81
متصدی اسیاب کارخانه,8,81
متصدی اسیاب گچ و نوارکانال,8,81
متصدی اسیابهای سنگ و,8,81
متصدی اسیاهای سیمان وموادخام,8,81
متصدی اسیای گج و خاک,8,81
متصدی اسیای گج واحد,8,81
متصدی اسیدشوئی,8,81
متصدی اشباع درجه 1,8,81
متصدی اصلاح پساب,8,81
متصدی اطاق فرمان,8,81
متصدی اطاق پانچ و هارنیش بندی,8,81
متصدی ال جی وی,8,83
متصدی الواتور,8,81
متصدی الک,8,81
متصدی الک خاک بالمیل کراشر,8,81
متصدی الک وپودر,8,81
متصدی الکتروفیلتر,8,81
متصدی الکها,8,81
متصدی اماده سازی خمیروسیوال,8,81
متصدی اماده سازی موادشیمیایی,8,81
متصدی اماده سازی و پخت مایع سفیدکننده,8,81
متصدی اماده سازی واگن,8,81
متصدی امور بلدوزرها,8,83
متصدی امور حرارت,8,81
متصدی امور رانندگان جرثقیل های سقفی,8,81
متصدی امور شستشوی ماسه,8,81
متصدی امور عملیاتی مخازن و بازیافت,8,81
متصدی اموراسکلت بندی واگن,8,82
متصدی اموراماده سازی بدنه,8,81
متصدی امورتهیه موادشارژ,8,81
متصدی انتقال باگاس,8,81
متصدی انتقال به مراکزحمل ونقل,8,83
متصدی انتقال خرده چوب,8,81
متصدی انجکشن,8,81
متصدی انیار مواد اولیه ریخته گری,8,81
متصدی اهکپزی,8,81
متصدی اوابراسیون,8,81
متصدی اواپراسیون,8,81
متصدی اواپراسیون متصدی صافی,8,81
متصدی اوبراسیون,8,81
متصدی اوبراسیون کارخانه قند,8,81
متصدی اپراتور,8,81
متصدی اپراتور کوره کارخاته سیمان,8,81
متصدی اپراتورتخلیه,8,81
متصدی اکسترودر بادکنکی,8,81
متصدی اکسترودر متصدی درجه یک,8,81
متصدی اکسترودرهای پفک,8,81
متصدی اکسپنسرافقی کویل سازی,8,81
متصدی اکسیژن و کارگر اکسیژن,8,81
متصدی ایندومات,8,81
متصدی بار,8,81
متصدی بار و باسکول,8,81
متصدی بارریزی با پاتیل فلزات,8,81
متصدی بارچین,8,81
متصدی بارگیروخشک کن,8,81
متصدی بارگیری,8,81
متصدی بارگیری فله,8,81
متصدی بارگیری مواد تولیدی,8,81
متصدی بارگیری و تحویل بار,8,81
متصدی بارگیری کشتی ها,8,81
متصدی بارگیری گرم خانه آب کاری فلزات,8,81
متصدی بارگیری گرمخانه لوله,8,81
متصدی بازدید مکانیکی,8,81
متصدی بازدید و اعزام دیزلها,8,83
متصدی بازدید و تعویض قطعات و متعلقات ترمز,8,82
متصدی بازرسی سوخت هواپیما,8,81
متصدی بازرسی موتور هواپیما,8,81
متصدی بازپیچاننده وگیوتین,8,81
متصدی بازیابی,8,81
متصدی بازیافت,8,81
متصدی بازیافت توتون,8,81
متصدی بافت مغزی سالن آلومتک,8,81
متصدی بافتلوله,8,81
متصدی بالابر,8,81
متصدی بالاهای نیمه ساخته,8,81
متصدی بالای برج کلینکر,8,81
متصدی باند نواربارگیرخانه,8,81
متصدی باند کینگر,8,81
متصدی بانداموند,8,81
متصدی باچینگ وحلاجی,8,81
متصدی بتونیر,8,81
متصدی بخش الکترولیز فلز,8,81
متصدی بخش کاتالیز,8,81
متصدی براده سازی وتخلیه,8,81
متصدی برج,8,81
متصدی برج استریپر تولید اوره و آمونیاک,8,81
متصدی برج تخلیص تولید متانول,8,81
متصدی برج تولیدوپرس,8,81
متصدی برج خنک کننده,8,81
متصدی برج شست وشوی تولید اوره و آمونیاک,8,81
متصدی برج کلنگی عمل آوری مواد شیمیایی,8,81
متصدی برش استیک ادامس,8,81
متصدی برش رول به رول با چشم کامف,8,81
متصدی برش سینگل فیس و ماشین ساخت,8,81
متصدی برق لکوموتیو,8,83
متصدی برق نورد,8,81
متصدی برق وو,8,81
متصدی برگردان حلقه ماشین,8,81
متصدی بریلر ریکاوری,8,81
متصدی بسته بندی آدامس,8,81
متصدی بسته بندی بیسکویت,8,81
متصدی بسته بندی تک تک,8,81
متصدی بسته بندی تکمیل کاغذ,8,81
متصدی بسته بندی دلستر نوشیدنی,8,81
متصدی بسته بندی روکش,8,81
متصدی بسته بندی شیشه سه لایی,8,81
متصدی بسته بندی شیشه های شربت خط,8,81
متصدی بسته بندی لوله سازی,8,81
متصدی بسته بندی محصولات نساجی وبافت,8,81
متصدی بسته بندی نیمه اتوماتیک,8,81
متصدی بسته بندی کنجاله,8,81
متصدی بشکه پرکنی,8,81
متصدی بطری شور,8,81
متصدی بطری پرکنی,8,81
متصدی بلندر,8,81
متصدی بمبوری,8,81
متصدی بهره برداری,8,81
متصدی بهره برداری ازتجهیزات,8,81
متصدی بهره برداری درجه 1,8,81
متصدی بهره برداری درجه 4,8,81
متصدی بهره برداری صابون,8,81
متصدی بهره برداری ونگهداری جرثقیلها وماشین الات,8,83
متصدی بهره برداری کشیک موتوری نیروگاه مرکزی,8,81
متصدی بهره برداری کمپروسور,8,81
متصدی بهساز آب,8,81
متصدی بوتوموز,8,81
متصدی بوتیلیتی,8,81
متصدی بوجاری,8,81
متصدی بوگیری,8,81
متصدی بویلر و تانک تغذیه,8,81
متصدی بویلرریکاوری,8,81
متصدی بچینگ,8,81
متصدی بکسل کردن زنجیری,8,83
متصدی بی بو,8,81
متصدی بی بو و اپراتور وینترایز,8,81
متصدی بی بو کننده,8,81
متصدی بیرنگ,8,81
متصدی بیرنگ اول,8,81
متصدی بیرنگ تصفیه خانه,8,81
متصدی بیل حفاری,8,83
متصدی بیلردیگ بخار,8,81
متصدی تاب درجه دولپینگ,8,81
متصدی تاب درجه یک ودو,8,81
متصدی تاب وبانچردرجه دووسه,8,81
متصدی تابلوتهیه دان مرغ,8,81
متصدی تابلوهای نمونه گیری وقرصهای مارل,8,81
متصدی تابگیری,8,81
متصدی تارکش دستگاه ریسندگی,8,81
متصدی تامبلزتکمیل,8,81
متصدی تامین هوای فشرده,8,81
متصدی تامین چدن,8,81
متصدی تانک فارمها,8,81
متصدی تانک مازوت,8,81
متصدی تاورکرین,8,81
متصدی تایرچرخ اهنی,8,81
متصدی تبخیرخانه,8,81
متصدی تبخیروتفلیظکننده,8,81
متصدی تبخیرکننده ها,8,81
متصدی تبخیرکننده ها ریکاوری,8,81
متصدی تجهیزات استخراج نفت خام,8,81
متصدی تجهیزات بوژی و اتاق و شاسی,8,81
متصدی تجهیزات رسوب طلا,8,81
متصدی تجهیزات شست و شوی زغال,8,81
متصدی تجهیزات کربنات سازی فلزات,8,81
متصدی تحویل بار خودرو,8,83
متصدی تحویل تحول لکوموتیو,8,83
متصدی تخلیه درجه ریخته گری فلزات,8,81
متصدی تخلیه و سیلو,8,81
متصدی تخلیه وتحویل روغن خام,8,83
متصدی تخلیه پانل,8,81
متصدی تخلیه پانل تولید,8,81
متصدی تخلیه کارخانه قند,8,81
متصدی ترابری,8,83
متصدی ترازو,8,81
متصدی ترازو بخش اکریلیک,8,81
متصدی ترانش,8,83
متصدی تردد قطار,8,83
متصدی ترماشین کاغذ,8,81
متصدی ترمز راه آهن,8,83
متصدی ترمز قطار,8,83
متصدی ترمز و بازدید کمپرسور,8,83
متصدی ترن هوایی,8,81
متصدی تزریق کلروتوزیع آب,8,81
متصدی تسمه حمل بروک,8,81
متصدی تسمه حمل کاغذ,8,81
متصدی تسمه زنی وشیشه شویی,8,81
متصدی تصفیه,8,81
متصدی تصفیه آب فیزیکی شهرکها تولیدآب وبخار,8,81
متصدی تصفیه اب ریکاوری,8,81
متصدی تصفیه اب شیمیایی ریکاوری,8,81
متصدی تصفیه اب وبخار,8,81
متصدی تصفیه اب کمک مکانیک,8,81
متصدی تصفیه اولیه وفاضلاب,8,81
متصدی تصفیه ثانویه,8,81
متصدی تصفیه خانه بیولوژیکی,8,81
متصدی تصفیه خانه وادشیمیائی,8,81
متصدی تصفیه شیمیایی آب ریکاوری,8,81
متصدی تصفیه شیمیایی اب,8,81
متصدی تصفیه شیمیایی اب و فاضلاب,8,81
متصدی تعویض بلادر,8,81
متصدی تعویض تایر ماشین آلات,8,81
متصدی تعویض تیغه,8,81
متصدی تعویض تیغه وکنترل برش,8,81
متصدی تعویض خطوط راه آهن,8,81
متصدی تعویض رنگ,8,81
متصدی تعویض قالب,8,81
متصدی تعویض موتور اتاق تمیز,8,81
متصدی تعویض گاورنر و دتکتور,8,81
متصدی تغذیه خطوط پرس شاپ,8,81
متصدی تغذیه خطوطکارگاه تززریق پلاستیک,8,81
متصدی تغذیه دستگاه چاپ,8,81
متصدی تغذیه دیازینون,8,81
متصدی تغذیه موادهمراه امولسیونشونده,8,81
متصدی تغذیه کلسیل,8,81
متصدی تفاله خشک کن تولید,8,81
متصدی تفاله خشک کن کارخانه قند,8,81
متصدی تلفریک,8,81
متصدی تلفنی لپینگ,8,81
متصدی تلمبه خانه مایعات,8,81
متصدی تلمبه خانه نفت,8,81
متصدی تلمبه نفت پالایشگاه,8,81
متصدی تلمبه وکنترل دریچه,8,81
متصدی تله سیژ,8,81
متصدی تله کابین,8,81
متصدی ته نشین کننده طلا,8,81
متصدی ته نشین کننده نقره,8,81
متصدی تهویه هوابافندگی,8,81
متصدی تهویه هوای ریسندگی,8,81
متصدی تهیه اینورت و سری کش ساخت بیسکویت,8,81
متصدی تهیه اینورت و شیر کندانسته,8,81
متصدی تهیه خمیر,8,81
متصدی تهیه خمیر روتاری,8,81
متصدی تهیه خمیر پخت نان,8,81
متصدی تهیه خمیر چوب شور,8,81
متصدی تهیه خمیرترافل,8,81
متصدی تهیه خمیرنان ویفر,8,81
متصدی تهیه سودونمک وتخلیه لرد,8,81
متصدی تهیه شربت دراژه,8,81
متصدی تهیه شیراهک,8,81
متصدی تهیه مایع کاکائو,8,81
متصدی تهیه مایعات,8,81
متصدی تهیه مایعات پاک کننده,8,81
متصدی تهیه مواد کاتالیست,8,81
متصدی تهیه موادرزین,8,81
متصدی تهیه موادروزین تهیه مواد,8,81
متصدی تهیه موادغذایی,8,81
متصدی تهیه و حمل مواد ناریه,8,81
متصدی تهیه وتوزین خمیرزنی,8,81
متصدی تهیه کرم بهداشتی وارایشی,8,81
متصدی توربین درجه 1,8,81
متصدی توربین درجه 2,8,81
متصدی توربین درجه 3,8,81
متصدی توربین دیزل,8,81
متصدی توزیع بارفرآورده های نفتی,8,81
متصدی توزین خط کشتار,8,81
متصدی توزین روغن,8,81
متصدی توزین ریسندگی,8,81
متصدی توزین شکر,8,81
متصدی توزین و میکسر,8,81
متصدی توزین پودر,8,81
متصدی توزینپیکر,8,81
متصدی تولید آهار,8,81
متصدی تولید اختلاط,8,81
متصدی تولید برق موتورخانه,8,81
متصدی تولید بلادر سازی,8,81
متصدی تولید بیدسازی,8,81
متصدی تولید درجه 4,8,81
متصدی تولید درجه 5,8,81
متصدی تولید دی اکسید کربن,8,81
متصدی تولید رادیال,8,81
متصدی تولید ساخت تایر bc,8,81
متصدی تولید ساخت تایر mc,8,81
متصدی تولید ساخت تایرpc,8,81
متصدی تولید قند,8,81
متصدی تولید ماسوره پیچی,8,81
متصدی تولید مواد سفیدکننده پارچه,8,81
متصدی تولید وتوزیع گاز استیلن,8,81
متصدی تولید پرادیال,8,81
متصدی تولید پوشال,8,81
متصدی تولید کشک,8,81
متصدی تولید کلاف دولاتاب دولاکنی,8,81
متصدی تولید کلندر وگام,8,81
متصدی تولید کمربند,8,81
متصدی تولیدارشد کارگرماهردستگاههای تولیدی,8,81
متصدی تولیداسیدچرب ر,8,81
متصدی تولیدتهیه مایعات وجامدات,8,81
متصدی تولیددستگاه زانوکسی,8,81
متصدی تولیدسمنت,8,81
متصدی تولیدشیشه,8,81
متصدی تولیدعمومی کوئل لیدنیگ وایر,8,81
متصدی تولیدمتری,8,81
متصدی تولیدمرتبه محصولات نیمه ساخته,8,81
متصدی تولیدوبرق ماشین کاغذسازی,8,81
متصدی تولیدپارکت,8,81
متصدی تولیدکفش چرمی,8,81
متصدی تولیدکوره های مرتبه خط تولید,8,81
متصدی تونل درایر چرم و دباغی,8,81
متصدی توپ کردن پارچه پارچه بافی,8,81
متصدی توپودری,8,81
متصدی توپوزا,8,81
متصدی تکمیل,8,81
متصدی تکمیل فرآورده های لاستیکی,8,81
متصدی تکمیل فیلامنت,8,81
متصدی تکمیل چاپ وزیمر,8,81
متصدی تیکنرکارخانه,8,81
متصدی جت پرینتر پفک,8,81
متصدی جثقیل هوایی,8,81
متصدی جرثقیل بارکو ثابت,8,81
متصدی جرثقیل بالابر بیرونی,8,81
متصدی جرثقیل ذوب,8,81
متصدی جرثقیل راه آهن,8,83
متصدی جرثقیل هوایی ماشین کاغذ,8,81
متصدی جرثقیل وواگن بند,8,83
متصدی جرثقیل چوب بردار,8,83
متصدی جعبه خالی کن انکیسر,8,81
متصدی جعبه پرکن,8,81
متصدی جعبه پرکن کیسپکر,8,81
متصدی جفت کن,8,81
متصدی جلودستگاه بطرشوی,8,81
متصدی جلوماشین یاوینداپ,8,81
متصدی جلوی بطرشوی تولید,8,81
متصدی جک,8,81
متصدی جک سالن آلومراد,8,81
متصدی جک پالت دستی,8,83
متصدی حلاجی تافلایر,8,81
متصدی حمل تفاله,8,83
متصدی حمل سوخت,8,83
متصدی حمل قطعه,8,83
متصدی حمل موادسرباره,8,83
متصدی حمل و بسته بندی کارگاه رنگ وسندبلاست ساخت تجهیزات,8,83
متصدی حمل و نقل رنگ,8,83
متصدی حمل و نقل وشستشوی سیلندر,8,83
متصدی حمل واماده سازی قراضه,8,83
متصدی حمل واگن لوله آب کاری فلزات,8,83
متصدی حمل وخشک کردن ماسه,8,83
متصدی حمل ونقل تونل,8,83
متصدی حمل ونقل روابط عمومی,8,83
متصدی حمل کالا,8,83
متصدی حوضچه پخت,8,81
متصدی خاک شوی مواد معدنی,8,81
متصدی خدمات عمومی راننده,8,83
متصدی خدمات ماشینی,8,81
متصدی خدمات نورد,8,81
متصدی خراشنده,8,83
متصدی خرده شیشه,8,81
متصدی خردکن,8,81
متصدی خردکن تخته لایی,8,81
متصدی خریدوراننده وانت تعاونی,8,83
متصدی خشاب,8,81
متصدی خشک کننده وکاراموزتولیدتهیه کاغذ,8,81
متصدی خط توزیع,8,81
متصدی خط تولید آبمیوه,8,81
متصدی خط تولید نساجی,8,81
متصدی خط تولیدات صفحه ای,8,81
متصدی خط تولیدسروکف قوطی سازی,8,81
متصدی خط تولیدوکارگاه بدنه سازی,8,81
متصدی خط تولیدوکارگاه کندانسورسازی,8,81
متصدی خط نورد,8,81
متصدی خطتولیدوکارگاه مونتاژاولیه,8,81
"متصدی خمیر,تیشو,کاغذ",8,81
متصدی خمیرسازی,8,81
متصدی خمیرکنی,8,81
متصدی خنثی سازی,8,81
متصدی خنک کن,8,81
متصدی دابل فیسر,8,81
متصدی دامپا,8,81
متصدی دانه پاک کنی,8,81
متصدی دانه پاک کنی کاکائو,8,81
متصدی دای پلنت,8,81
متصدی درالوز,8,81
متصدی دراژه,8,81
متصدی دراژه الک و براق کن,8,81
متصدی دراژه قرص,8,81
متصدی دراژه مروارید,8,81
متصدی دراژه و تغذیه اسنک,8,81
متصدی دراژه و تغذیه پفک,8,81
متصدی دراژه و نوار تغذیه,8,81
متصدی دراگلاین,8,83
متصدی درایرپالپر,8,81
متصدی دربندی,8,81
متصدی دربهای اصلی اتاق کنترل عبورومرور فولادسازی و نورد پیو,8,81
متصدی درجه 1 ساتراسیون,8,81
متصدی درجه 2 دیفوزیون,8,81
متصدی درجه 2 ساتراسیون,8,81
متصدی درجه 2 پخت,8,81
متصدی درجه 3 تبخیر,8,81
متصدی درجه 3 دیفوزیون,8,81
متصدی درجه 3 ساتراسیون,8,81
متصدی درجه توزین,8,81
متصدی درجه دواردوپروتئین,8,81
متصدی درجه دوکرم پودر,8,81
متصدی درجه یک اردپروتئین,8,81
متصدی درجه یک دیفوزیون,8,81
متصدی درجه یک ودولپینگ,8,81
متصدی درزریل طویل,8,81
متصدی دروازه آبراه و کانال آبی,8,81
متصدی دروازه اسکله,8,81
متصدی دروازه پل,8,81
متصدی درولز,8,81
متصدی دریچه تغذیه کوره,8,81
متصدی دریچه های کانال آبی کشتی,8,81
متصدی دستگ,8,81
متصدی دستگاه cng,8,81
متصدی دستگاه آب غوره گیر,8,81
متصدی دستگاه آب لیموگیر,8,81
متصدی دستگاه آب مقطرگیری صنعتی,8,81
متصدی دستگاه آب میوه گیری صنعتی,8,81
متصدی دستگاه آبشار,8,81
متصدی دستگاه آجیل پزی,8,81
متصدی دستگاه آدامس سازی,8,81
متصدی دستگاه آرایش اولیه چرم سازی,8,81
متصدی دستگاه آردساز,8,81
متصدی دستگاه آسترکش مقوا,8,81
متصدی دستگاه آسیا کردن لعاب شیشه,8,81
متصدی دستگاه آسیا کردن پلاستیک,8,81
متصدی دستگاه آسیاب,8,81
متصدی دستگاه آسیاب مواد معدنی,8,81
متصدی دستگاه آسیاب موادخام خط,8,81
متصدی دستگاه آسیاکننده غلات,8,81
متصدی دستگاه آسیاکننده نیشکر,8,81
متصدی دستگاه آسیای ضایعات و فر اورده های گوشتی,8,81
متصدی دستگاه آسیای مقوا و کاغذ,8,81
متصدی دستگاه آماده سازی الیاف نساجی,8,81
متصدی دستگاه آماده سازی خز,8,81
متصدی دستگاه آماده سازی گرده بینه تنه درخت,8,81
متصدی دستگاه آهار در پارچه بافی,8,81
متصدی دستگاه آهارزنی پارچه,8,81
متصدی دستگاه اتو در پارچه بافی,8,81
متصدی دستگاه اتوماتیک روغنی,8,81
متصدی دستگاه اتیکت زنی بطری و قوطی,8,81
متصدی دستگاه اتیکت زنی شربت پودر,8,81
متصدی دستگاه استاتیک,8,81
متصدی دستگاه استخوان خردکنی,8,81
متصدی دستگاه استرلیزه کننده سبزیجات,8,81
متصدی دستگاه استرلیزه کننده میوه جات,8,81
متصدی دستگاه استریل کننده شیر و سایر محصولات لبنی,8,81
متصدی دستگاه استریل کننده مواد غذایی,8,81
متصدی دستگاه استریل کننده مواد گوشتی,8,81
متصدی دستگاه استرینر,8,81
متصدی دستگاه اسفالت,8,81
متصدی دستگاه اسپریدر,8,83
متصدی دستگاه اشباع زغال سنگ,8,81
متصدی دستگاه افشره سازی مواد غذایی,8,81
متصدی دستگاه الک زن چای,8,81
متصدی دستگاه الک و دیگهای براق کن,8,81
متصدی دستگاه الکترولیز,8,81
متصدی دستگاه انجماد میوه و سبزیجات,8,81
متصدی دستگاه اندازه بری,8,81
متصدی دستگاه اندازه بری روکش,8,81
متصدی دستگاه اندازه گیر در معدن,8,81
متصدی دستگاه انکیسر,8,81
متصدی دستگاه اهن بر,8,81
متصدی دستگاه اگزوزاتومبیل,8,81
متصدی دستگاه ایرژچندتیغه,8,81
متصدی دستگاه باربندی قوطی سازی,8,81
متصدی دستگاه بارگیری,8,81
متصدی دستگاه بارگیری کارخانه سیمان,8,81
متصدی دستگاه باسکول,8,81
متصدی دستگاه بافت کابل,8,81
متصدی دستگاه بالشتک ریسندگی,8,81
متصدی دستگاه بتون سازی,8,81
متصدی دستگاه بخار پارچه و پتو,8,81
متصدی دستگاه برش آلومینیوم,8,81
متصدی دستگاه برش خط مشجر,8,81
متصدی دستگاه برش درخت,8,81
متصدی دستگاه برش محصولات بتنی,8,81
متصدی دستگاه برش وشیتردرجه,8,81
متصدی دستگاه برض,8,81
متصدی دستگاه برنجکوبی,8,81
متصدی دستگاه برچسب زنی ظروف و بسته ها در کارخانه,8,81
متصدی دستگاه برگ زن کشاورزی,8,83
متصدی دستگاه بزرگ سازی عکس,8,81
متصدی دستگاه بسته بندی دمنوش,8,81
متصدی دستگاه بسته بندی مواد آرایشی و دارویی,8,81
متصدی دستگاه بسته بندی نبات و ادویه,8,81
متصدی دستگاه بطری پرکن شامپو و مایع,8,81
متصدی دستگاه بطری کردن مایعات,8,81
متصدی دستگاه بوبلیرواتوکلاو,8,81
متصدی دستگاه بوته کوبی فلز,8,81
متصدی دستگاه بوجاری,8,81
متصدی دستگاه بودادن آجیل,8,81
متصدی دستگاه بیلر,8,81
متصدی دستگاه تابیدن نخ و رشته,8,81
متصدی دستگاه تاورکرین,8,81
متصدی دستگاه تاپ,8,81
متصدی دستگاه تبخیر مواد شیمیایی,8,81
متصدی دستگاه تخلیه,8,81
متصدی دستگاه ترکیب نفت,8,81
متصدی دستگاه تریکو بافی,8,81
متصدی دستگاه تشتک گذاری کارخانه مواد غذایی,8,81
متصدی دستگاه تصفیه اب,8,81
متصدی دستگاه تصفیه شکر,8,81
متصدی دستگاه تصفیه فاضلاب صنعتی,8,81
متصدی دستگاه تصفیه فولاد,8,81
متصدی دستگاه تعمیر تایر,8,81
متصدی دستگاه تعویض بوژی,8,81
متصدی دستگاه تغلیظ مواد معدنی,8,81
متصدی دستگاه تفاله خشک کن چغندر,8,81
متصدی دستگاه تفاله کن خمیر کاغذ,8,81
متصدی دستگاه تمیزکاری چرم,8,81
متصدی دستگاه تهویه و شوفاژ تلفنخانه موتوربرق,8,81
متصدی دستگاه تهیه خوراک دام و طیور,8,81
متصدی دستگاه تهیه شربت,8,81
متصدی دستگاه تهیه مواد غذایی,8,81
متصدی دستگاه تهیه پفک,8,81
متصدی دستگاه تهیه کالباس و سوسیس,8,81
متصدی دستگاه توتون سازی,8,81
متصدی دستگاه تور بافی نوار تور تزیینی,8,81
متصدی دستگاه توربافی پارچه توری,8,81
متصدی دستگاه توزین نگهبانی,8,81
متصدی دستگاه تولید آمونیاک,8,81
متصدی دستگاه تولید ادوات برقی پلاستیکی کلید و پریز,8,81
متصدی دستگاه تولید اسفنج,8,81
متصدی دستگاه تولید اسکاچ,8,81
متصدی دستگاه تولید انواع نان کیک و کلوچه,8,81
متصدی دستگاه تولید اکسیژن,8,81
متصدی دستگاه تولید تخته چوبی چندلایی,8,81
متصدی دستگاه تولید تراشه سیلیکون,8,81
متصدی دستگاه تولید تن ماهی,8,81
متصدی دستگاه تولید تیزاب,8,81
متصدی دستگاه تولید جعبه شیرینی,8,81
متصدی دستگاه تولید جوراب,8,81
متصدی دستگاه تولید جوهر و مرکب,8,81
متصدی دستگاه تولید حشره کش,8,81
متصدی دستگاه تولید خمیردندان,8,81
متصدی دستگاه تولید داروی دام,8,81
متصدی دستگاه تولید دفترچه,8,81
متصدی دستگاه تولید سفال,8,81
متصدی دستگاه تولید سم,8,81
متصدی دستگاه تولید سمباده کاغذی,8,81
متصدی دستگاه تولید شانه تخم مرغ کاغذی,8,81
متصدی دستگاه تولید شیرآلات,8,81
متصدی دستگاه تولید صابون,8,81
متصدی دستگاه تولید صابون مایع اپراتور خط تولید صابون,8,81
متصدی دستگاه تولید ضدیخ,8,81
متصدی دستگاه تولید طناب,8,81
متصدی دستگاه تولید عایق,8,81
متصدی دستگاه تولید عطر و ادوکلن,8,81
متصدی دستگاه تولید فایبرگلاس,8,81
متصدی دستگاه تولید فراورده های نفتی,8,81
متصدی دستگاه تولید فرش ماشینی بافنده,8,81
متصدی دستگاه تولید فرمیکا,8,81
متصدی دستگاه تولید فولاد,8,81
متصدی دستگاه تولید فوم,8,81
متصدی دستگاه تولید فیبر,8,81
متصدی دستگاه تولید فیلم,8,81
متصدی دستگاه تولید قرص دارو,8,81
متصدی دستگاه تولید قلاده زین و افسار,8,81
متصدی دستگاه تولید لاتکس,8,81
متصدی دستگاه تولید لاستیک اتومبیل,8,81
متصدی دستگاه تولید لایی ریسندگی,8,81
متصدی دستگاه تولید لبنیات,8,81
متصدی دستگاه تولید لوازم آرایشی,8,81
متصدی دستگاه تولید لوله های خرطومی پلاستیکی,8,81
متصدی دستگاه تولید مازوت,8,81
متصدی دستگاه تولید مایع صنعتی,8,81
متصدی دستگاه تولید مبلمان,8,81
متصدی دستگاه تولید محصولات بتون ریختگی,8,81
متصدی دستگاه تولید محصولات دارویی و آرایشی,8,81
متصدی دستگاه تولید ملامین,8,81
متصدی دستگاه تولید مواد بهداشتی,8,81
متصدی دستگاه تولید میخ پرچ فلزی,8,81
متصدی دستگاه تولید نفت گاز,8,81
متصدی دستگاه تولید نوار خطر,8,81
متصدی دستگاه تولید هیدروژن,8,81
متصدی دستگاه تولید وازلین,8,81
متصدی دستگاه تولید واکس,8,81
متصدی دستگاه تولید ورق های پلاستیکی,8,81
متصدی دستگاه تولید پاپوش,8,81
متصدی دستگاه تولید پاکت کاغذی شیر پاستوریزه,8,81
متصدی دستگاه تولید پره یا تیغه,8,81
متصدی دستگاه تولید پلاستوفوم,8,81
متصدی دستگاه تولید پمپ,8,81
متصدی دستگاه تولید پنبه بهداشتی,8,81
متصدی دستگاه تولید کامپوزیت پلیمری,8,81
متصدی دستگاه تولید کبریت,8,81
متصدی دستگاه تولید کلینکر,8,81
متصدی دستگاه تولید گوگرد,8,81
متصدی دستگاه تولید گچ,8,81
متصدی دستگاه تولیذ ماسه نسوز,8,81
متصدی دستگاه جاروی صنعتی,8,81
متصدی دستگاه جداسازی,8,81
متصدی دستگاه جداسازی آب و رسوبات از نفت,8,81
متصدی دستگاه جداسازی سنگدان مرغ,8,81
متصدی دستگاه جداسازی مواد رادیواکتیو,8,81
متصدی دستگاه جعبه خالی کن,8,81
متصدی دستگاه جعبه زنی قسمت سوسپانسیون,8,81
متصدی دستگاه جعبه چین,8,81
متصدی دستگاه جمع آوری کلوخ وسنگ کشاورزی,8,83
متصدی دستگاه جمع کننده و ردیف کننده صفحه ها,8,81
متصدی دستگاه جوجه کشی,8,81
متصدی دستگاه حریق,8,81
متصدی دستگاه حفاری عمرانی,8,83
متصدی دستگاه حفر تونل یا چاه,8,83
متصدی دستگاه حوله,8,81
متصدی دستگاه خامه گیری,8,81
متصدی دستگاه خاک ورزی,8,83
متصدی دستگاه خردایش و دانه بندی سنگ معدن,8,81
متصدی دستگاه خردکردن مواد شیمیایی,8,81
متصدی دستگاه خردکن نیشکر,8,81
متصدی دستگاه خمیرکن چوب,8,81
متصدی دستگاه خمیرکننده ورق های باطله,8,81
متصدی دستگاه خمیرگیری نان,8,81
متصدی دستگاه دربندی,8,81
متصدی دستگاه دستکش یکبارمصرف,8,81
متصدی دستگاه دو جداره,8,81
متصدی دستگاه دوبله,8,81
متصدی دستگاه دوک کردن الیاف مصنوعی,8,81
متصدی دستگاه رطوبت گیر پارچه,8,81
متصدی دستگاه رنگ زدایی خمیرسازیها,8,81
متصدی دستگاه روبان بافی,8,81
متصدی دستگاه روغن زنی کمپرسور,8,81
متصدی دستگاه روکش زنی کابل های مخابراتی,8,81
متصدی دستگاه روکش سیم,8,81
متصدی دستگاه ریسمان بافی,8,81
متصدی دستگاه ریسندگی نخ,8,81
متصدی دستگاه ریسندگی نخ پلی استر,8,81
متصدی دستگاه ساخت الیاف مصنوعی,8,81
متصدی دستگاه ساخت تایر,8,81
متصدی دستگاه ساخت کاربیت,8,81
متصدی دستگاه سانتریفوژ تولید مواد غذایی,8,81
متصدی دستگاه سبزی خرد کنی,8,81
متصدی دستگاه سبوس گیر,8,81
